long,lat,id_arbol,altura_tot,diametro,inclinacio,id_especie,nombre_com,nombre_cie,tipo_folla,espacio_ve,ubicacion,nombre_fam,nombre_gen,origen,coord_x,coord_y
-58.4669621393,-34.666466443800005,520,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99664.35170700001,95873.645801
-58.4669599197,-34.6657333983,521,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99664.559162,95954.968165
-58.4669576461,-34.6660755825,522,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99664.766617,95917.003898
-58.46695306,-34.6660007637,523,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99665.181527,95925.30209900001
-58.4669530559,-34.6659203558,524,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99665.181527,95934.222664
-58.4669486217,-34.6666852221,525,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99665.596437,95849.373565
-58.466948603,-34.6663186993,526,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99665.596437,95890.034747
-58.4669455054,-34.6654796453,527,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99665.87235599999,95983.11826599999
-58.466944034399994,-34.6665861547,528,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99666.011347,95860.36868099999
-58.4669431156,-34.665684180599996,529,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99666.094826,95960.42631699999
-58.4669395585,-34.6665337816,530,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99666.426257,95866.177421
-58.46693831979999,-34.665776397399995,531,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99666.539767,95950.19269400001
-58.4669383064,-34.6655137198,532,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99666.539767,95979.336274
-58.4669372767,-34.666717043,533,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99666.633712,95845.84683
-58.4669357984,-34.665539771300004,534,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99666.762237,95976.444163
-58.4669349817,-34.666642224200004,535,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99666.84116699999,95854.145031
-58.4669349309,-34.6656436164,536,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99666.84116699999,95964.926006
-58.466933394099996,-34.665459543800004,537,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99666.98470700001,95985.342966
-58.4669281963,-34.6662270243,538,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99667.46353200001,95900.20004299999
-58.4669236896,-34.6655678964,539,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99667.874587,95973.329582
-58.4669237336,-34.6664346245,540,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99667.878442,95877.172537
-58.466921412,-34.6658343602,541,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99668.085897,95943.765595
-58.46692129109999,-34.6656019707,542,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99668.097057,95969.547591
-58.4669191666,-34.6667357033,543,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99668.293352,95843.77227999999
-58.4669191494,-34.6663972152,544,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99668.293352,95881.321637
-58.4669101007,-34.6665318896,545,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99669.123172,95866.384876
-58.4669100814,-34.6661504031,546,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99669.123172,95908.705698
-58.4669077866,-34.6660774772,547,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99669.330627,95916.796443
-58.466905617100004,-34.6663261827,548,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99669.538082,95889.204927
-58.466903333400005,-34.6664720347,549,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99669.745537,95873.023436
-58.4668994646,-34.6654775736,550,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99670.099288,95983.340736
-58.466898738699996,-34.6662270253,551,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99670.160447,95900.20004299999
-58.4668987271,-34.6659970697,552,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99670.160447,95925.717009
-58.46689695640001,-34.6654996588,553,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99670.321758,95980.89356499999
-58.4668965311,-34.6657202396,554,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99670.367902,95956.42035
-58.46688971,-34.66675815,555,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99670.990267,95841.28282000001
-58.4668896676,-34.6659166621,556,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99670.990267,95934.63757400001
-58.4668852346,-34.6667151518,557,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99671.405177,95846.054285
-58.466884848,-34.6655358067,558,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99671.434108,95976.889103
-58.4668829273,-34.6663935205,559,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99671.612632,95881.73654700001
-58.466882454499995,-34.6656701204,560,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99671.656578,95961.98360800001
-58.46687841560001,-34.665626761599995,561,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99672.027542,95966.793101
-58.4668761777,-34.666687117600006,562,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99672.234997,95849.16611
-58.46687617560001,-34.6666459221,563,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99672.234997,95853.730121
-58.466871686400005,-34.6663261839,564,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99672.649907,95889.204927
-58.466869400600004,-34.666432823499996,565,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99672.857362,95877.379992
-58.466858121,-34.6655919669,566,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99673.881279,95970.65994099999
-58.466858119499996,-34.665561859099995,567,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99673.881279,95973.996992
-58.466858116400005,-34.6654996602,568,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99673.881279,95980.89356499999
-58.4668580519,-34.666393521399996,569,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99673.894637,95881.73654700001
-58.466855752600004,-34.6662289198,570,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99674.102092,95899.992588
-58.466855744499995,-34.6660662111,571,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99674.102092,95918.041174
-58.466853596099995,-34.6667413846,572,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99674.309547,95843.149915
-58.466853544799996,-34.6657127592,573,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99674.309547,95957.25017
-58.4668512916,-34.6664739295,574,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99674.517002,95872.81598099999
-58.4668490159,-34.6667843831,575,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99674.724457,95838.37845
-58.466849011099995,-34.6666871185,576,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99674.724457,95849.16611
-58.4668489842,-34.666148512199996,577,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99674.724457,95908.913153
-58.4668489767,-34.6659970714,578,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99674.724457,95925.717009
-58.466844533,-34.666589854,579,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99675.139367,95859.953771
-58.4668422037,-34.665823095,580,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99675.346822,95945.010325
-58.4668399478,-34.666529999,581,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99675.554277,95866.59233099999
-58.4668387036,-34.6656440705,582,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99675.66103999999,95964.875719
-58.4668362979,-34.665533735100006,583,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99675.88351,95977.111573
-58.4668331927,-34.6667170466,584,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99676.17664199999,95845.84683
-58.4668331521,-34.6658998073,585,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99676.17664199999,95936.504669
-58.466824198999994,-34.6657624291,586,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99676.99586,95951.74998400001
-58.466821842399995,-34.6666441211,587,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99677.213917,95853.937576
-58.4668218263,-34.6663187037,588,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99677.213917,95890.034747
-58.4668195386,-34.6663897367,589,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99677.421372,95882.151457
-58.466819504200004,-34.6656941007,590,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99677.421372,95959.32472
-58.4668173401,-34.6660569276,591,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99677.628827,95919.07844900001
-58.4668150675,-34.6664309323,592,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99677.836282,95877.587447
-58.4668150574,-34.666227028099996,593,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99677.836282,95900.20004299999
-58.466810455,-34.6658194002,594,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99678.251192,95945.425235
-58.4668104444,-34.6656043182,595,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99678.251192,95969.282561
-58.466809569300004,-34.6655578043,596,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99678.33068099999,95974.44193300001
-58.4668082887,-34.6661391386,597,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99678.458647,95909.950428
-58.4667969614,-34.6665300005,598,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99679.495922,95866.59233099999
-58.466796934399994,-34.665982109299996,599,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99679.495922,95927.376649
-58.466795088999994,-34.6661715005,600,22,34,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,99679.665501,95906.366088
